Matrix of values from data file Obj_mmNew_340A.POU
  ZMin:   1.0600E+03    RMin:   0.0000E+00
  ZMax:   1.0900E+03    RMax:   1.0000E+00
  NZ: 500    NR: 500
Z                 R             |B|          Bz        Br
=============================================================================
   1080.880  0.0000E+00     9.2869E-04  9.2869E-04  1.3119E-08
   1080.940  0.0000E+00     9.2239E-04  9.2239E-04  1.1827E-09
   1081.000  0.0000E+00     9.1609E-04  9.1609E-04 -1.0754E-08
   1081.060  0.0000E+00     9.0976E-04  9.0976E-04  1.3133E-08
   1081.120  0.0000E+00     9.0403E-04  9.0403E-04  3.7834E-09
   1081.180  0.0000E+00     8.9831E-04  8.9831E-04 -5.5661E-09
   1081.240  0.0000E+00     8.9258E-04  8.9258E-04 -1.4934E-08
   1081.300  0.0000E+00     8.8715E-04  8.8715E-04  5.6183E-09
   1081.360  0.0000E+00     8.8189E-04  8.8189E-04 -1.8391E-09
   1081.420  0.0000E+00     8.7661E-04  8.7661E-04 -9.3113E-09
   1081.480  0.0000E+00     8.7148E-04  8.7148E-04  7.1628E-09
   1081.540  0.0000E+00     8.6660E-04  8.6660E-04  6.8633E-10
   1081.600  0.0000E+00     8.6171E-04  8.6171E-04 -5.7902E-09
   1081.660  0.0000E+00     8.5683E-04  8.5683E-04  7.0223E-09
   1081.720  0.0000E+00     8.5225E-04  8.5225E-04  1.7963E-09
   1081.780  0.0000E+00     8.4768E-04  8.4768E-04 -3.4298E-09
   1081.840  0.0000E+00     8.4310E-04  8.4310E-04 -8.6662E-09
   1081.900  0.0000E+00     8.3874E-04  8.3874E-04  3.4323E-09
   1081.960  0.0000E+00     8.3444E-04  8.3444E-04 -1.1082E-09
   1082.020  0.0000E+00     8.3013E-04  8.3013E-04 -5.6576E-09
   1082.080  0.0000E+00     8.2591E-04  8.2591E-04  4.2485E-09
   1082.140  0.0000E+00     8.2184E-04  8.2184E-04  3.3007E-10
   1082.200  0.0000E+00     8.1776E-04  8.1776E-04 -3.5961E-09
   1082.260  0.0000E+00     8.1371E-04  8.1371E-04  4.6820E-09
   1082.320  0.0000E+00     8.0983E-04  8.0983E-04  1.2263E-09
   1082.380  0.0000E+00     8.0595E-04  8.0595E-04 -2.2364E-09
   1082.440  0.0000E+00     8.0208E-04  8.0208E-04 -5.6921E-09
   1082.500  0.0000E+00     7.9836E-04  7.9836E-04  2.2394E-09
   1082.560  0.0000E+00     7.9465E-04  7.9465E-04 -8.6657E-10
   1082.620  0.0000E+00     7.9096E-04  7.9096E-04 -3.9663E-09
   1082.680  0.0000E+00     7.8734E-04  7.8734E-04  2.9012E-09
   1082.740  0.0000E+00     7.8380E-04  7.8380E-04  1.0143E-10
   1082.800  0.0000E+00     7.8027E-04  7.8027E-04 -2.6928E-09
   1082.860  0.0000E+00     7.7676E-04  7.7676E-04  3.5335E-09
   1082.920  0.0000E+00     7.7337E-04  7.7337E-04  9.6843E-10
   1082.980  0.0000E+00     7.6998E-04  7.6998E-04 -1.6017E-09
   1083.040  0.0000E+00     7.6659E-04  7.6659E-04 -4.1668E-09
   1083.100  0.0000E+00     7.6332E-04  7.6332E-04  1.7325E-09
   1083.160  0.0000E+00     7.6006E-04  7.6006E-04 -6.7348E-10
   1083.220  0.0000E+00     7.5681E-04  7.5681E-04 -3.0747E-09
   1083.280  0.0000E+00     7.5362E-04  7.5362E-04  2.1369E-09
   1083.340  0.0000E+00     7.5049E-04  7.5049E-04 -1.5502E-11
   1083.400  0.0000E+00     7.4736E-04  7.4736E-04 -2.1637E-09
   1083.460  0.0000E+00     7.4426E-04  7.4426E-04  2.9408E-09
   1083.520  0.0000E+00     7.4124E-04  7.4124E-04  8.2121E-10
   1083.580  0.0000E+00     7.3823E-04  7.3823E-04 -1.2942E-09
   1083.640  0.0000E+00     7.3522E-04  7.3522E-04 -3.4095E-09
   1083.700  0.0000E+00     7.3230E-04  7.3230E-04  1.3572E-09
   1083.760  0.0000E+00     7.2940E-04  7.2940E-04 -6.0393E-10
   1083.820  0.0000E+00     7.2650E-04  7.2650E-04 -2.5651E-09
   1083.880  0.0000E+00     7.2365E-04  7.2365E-04  1.9303E-09
   1083.940  0.0000E+00     7.2085E-04  7.2085E-04  5.0618E-11
   1084.000  0.0000E+00     7.1806E-04  7.1806E-04 -1.8290E-09
   1084.060  0.0000E+00     7.1528E-04  7.1528E-04  2.4341E-09
   1084.120  0.0000E+00     7.1259E-04  7.1259E-04  6.2115E-10
   1084.180  0.0000E+00     7.0989E-04  7.0989E-04 -1.1918E-09
   1084.240  0.0000E+00     7.0720E-04  7.0720E-04 -3.0048E-09
   1084.300  0.0000E+00     7.0458E-04  7.0458E-04  1.1449E-09
   1084.360  0.0000E+00     7.0198E-04  7.0198E-04 -5.1503E-10
   1084.420  0.0000E+00     6.9938E-04  6.9938E-04 -2.1749E-09
   1084.480  0.0000E+00     6.9683E-04  6.9683E-04  1.8189E-09
   1084.540  0.0000E+00     6.9432E-04  6.9432E-04  1.4147E-10
   1084.600  0.0000E+00     6.9181E-04  6.9181E-04 -1.5360E-09
   1084.660  0.0000E+00     6.8932E-04  6.8932E-04  2.0277E-09
   1084.720  0.0000E+00     6.8690E-04  6.8690E-04  4.4108E-10
   1084.780  0.0000E+00     6.8447E-04  6.8447E-04 -1.1455E-09
   1084.840  0.0000E+00     6.8205E-04  6.8205E-04 -2.7353E-09
   1084.900  0.0000E+00     6.7971E-04  6.7971E-04  1.1222E-09
   1084.960  0.0000E+00     6.7738E-04  6.7738E-04 -4.1430E-10
   1085.020  0.0000E+00     6.7504E-04  6.7504E-04 -1.9539E-09
   1085.080  0.0000E+00     6.7275E-04  6.7275E-04  1.5695E-09
   1085.140  0.0000E+00     6.7049E-04  6.7049E-04  8.7951E-11
   1085.200  0.0000E+00     6.6824E-04  6.6824E-04 -1.3966E-09
   1085.260  0.0000E+00     6.6601E-04  6.6601E-04  1.8405E-09
   1085.320  0.0000E+00     6.6383E-04  6.6383E-04  4.0042E-10
   1085.380  0.0000E+00     6.6166E-04  6.6166E-04 -1.0425E-09
   1085.440  0.0000E+00     6.5948E-04  6.5948E-04 -2.4826E-09
   1085.500  0.0000E+00     6.5739E-04  6.5739E-04  1.0120E-09
   1085.560  0.0000E+00     6.5529E-04  6.5529E-04 -4.0491E-10
   1085.620  0.0000E+00     6.5319E-04  6.5319E-04 -1.8246E-09
   1085.680  0.0000E+00     6.5114E-04  6.5114E-04  1.3323E-09
   1085.740  0.0000E+00     6.4911E-04  6.4911E-04  4.8406E-11
   1085.800  0.0000E+00     6.4709E-04  6.4709E-04 -1.2381E-09
   1085.860  0.0000E+00     6.4509E-04  6.4509E-04  1.8919E-09
   1085.920  0.0000E+00     6.4314E-04  6.4314E-04  5.1285E-10
   1085.980  0.0000E+00     6.4119E-04  6.4119E-04 -8.6893E-10
   1086.040  0.0000E+00     6.3924E-04  6.3924E-04 -2.2480E-09
   1086.100  0.0000E+00     6.3736E-04  6.3736E-04  8.3210E-10
   1086.160  0.0000E+00     6.3548E-04  6.3548E-04 -4.4269E-10
   1086.220  0.0000E+00     6.3360E-04  6.3360E-04 -1.7149E-09
   1086.280  0.0000E+00     6.3177E-04  6.3177E-04  1.2271E-09
   1086.340  0.0000E+00     6.2996E-04  6.2996E-04  2.1283E-11
   1086.400  0.0000E+00     6.2815E-04  6.2815E-04 -1.1822E-09
   1086.460  0.0000E+00     6.2636E-04  6.2636E-04  1.6893E-09
   1086.520  0.0000E+00     6.2461E-04  6.2461E-04  4.5960E-10
   1086.580  0.0000E+00     6.2287E-04  6.2287E-04 -7.6764E-10
   1086.640  0.0000E+00     6.2113E-04  6.2113E-04 -1.9949E-09
   1086.700  0.0000E+00     6.1944E-04  6.1944E-04  7.5994E-10
   1086.760  0.0000E+00     6.1776E-04  6.1776E-04 -4.1104E-10
   1086.820  0.0000E+00     6.1609E-04  6.1609E-04 -1.5820E-09
   1086.880  0.0000E+00     6.1445E-04  6.1445E-04  1.2130E-09
   1086.940  0.0000E+00     6.1283E-04  6.1283E-04  6.3643E-11
   1087.000  0.0000E+00     6.1122E-04  6.1122E-04 -1.0835E-09
   1087.060  0.0000E+00     6.0962E-04  6.0962E-04  1.5425E-09
   1087.120  0.0000E+00     6.0806E-04  6.0806E-04  4.2855E-10
   1087.180  0.0000E+00     6.0651E-04  6.0651E-04 -6.8322E-10
   1087.240  0.0000E+00     6.0496E-04  6.0496E-04 -1.7950E-09
   1087.300  0.0000E+00     6.0346E-04  6.0346E-04  7.0455E-10
   1087.360  0.0000E+00     6.0197E-04  6.0197E-04 -3.8025E-10
   1087.420  0.0000E+00     6.0048E-04  6.0048E-04 -1.4651E-09
   1087.480  0.0000E+00     5.9902E-04  5.9902E-04  1.0885E-09
   1087.540  0.0000E+00     5.9759E-04  5.9759E-04  2.7069E-11
   1087.600  0.0000E+00     5.9615E-04  5.9615E-04 -1.0344E-09
   1087.660  0.0000E+00     5.9473E-04  5.9473E-04  1.3862E-09
   1087.720  0.0000E+00     5.9336E-04  5.9336E-04  3.5584E-10
   1087.780  0.0000E+00     5.9198E-04  5.9198E-04 -6.7448E-10
   1087.840  0.0000E+00     5.9060E-04  5.9060E-04  1.7058E-09
   1087.900  0.0000E+00     5.8928E-04  5.8928E-04  6.9655E-10
   1087.960  0.0000E+00     5.8796E-04  5.8796E-04 -3.1273E-10
   1088.020  0.0000E+00     5.8663E-04  5.8663E-04 -1.3240E-09
   1088.080  0.0000E+00     5.8534E-04  5.8534E-04  1.0314E-09
   1088.140  0.0000E+00     5.8408E-04  5.8408E-04  4.9990E-11
   1088.200  0.0000E+00     5.8281E-04  5.8281E-04 -9.3139E-10
   1088.260  0.0000E+00     5.8156E-04  5.8156E-04  1.2696E-09
   1088.320  0.0000E+00     5.8034E-04  5.8034E-04  3.0570E-10
   1088.380  0.0000E+00     5.7913E-04  5.7913E-04 -6.5823E-10
   1088.440  0.0000E+00     5.7791E-04  5.7791E-04  1.5887E-09
   1088.500  0.0000E+00     5.7675E-04  5.7675E-04  6.4942E-10
   1088.560  0.0000E+00     5.7559E-04  5.7559E-04 -2.8990E-10
   1088.620  0.0000E+00     5.7443E-04  5.7443E-04 -1.2311E-09
   1088.680  0.0000E+00     5.7330E-04  5.7330E-04  9.2996E-10
   1088.740  0.0000E+00     5.7219E-04  5.7219E-04  2.6076E-11
   1088.800  0.0000E+00     5.7107E-04  5.7107E-04 -8.7960E-10
   1088.860  0.0000E+00     5.6998E-04  5.6998E-04  1.2523E-09
   1088.920  0.0000E+00     5.6892E-04  5.6892E-04  3.2678E-10
   1088.980  0.0000E+00     5.6785E-04  5.6785E-04 -6.0062E-10
   1089.040  0.0000E+00     5.6679E-04  5.6679E-04 -1.5262E-09
   1089.100  0.0000E+00     5.6578E-04  5.6578E-04  5.7781E-10
   1089.160  0.0000E+00     5.6476E-04  5.6476E-04 -3.0094E-10
   1089.220  0.0000E+00     5.6375E-04  5.6375E-04 -1.1779E-09
   1089.280  0.0000E+00     5.6277E-04  5.6277E-04  8.5382E-10
   1089.340  0.0000E+00     5.6180E-04  5.6180E-04  1.2034E-11
   1089.400  0.0000E+00     5.6084E-04  5.6084E-04 -8.3142E-10
   1089.460  0.0000E+00     5.5988E-04  5.5988E-04  1.1946E-09
   1089.520  0.0000E+00     5.5897E-04  5.5897E-04  3.3860E-10
   1089.580  0.0000E+00     5.5805E-04  5.5805E-04 -5.1908E-10
   1089.640  0.0000E+00     5.5713E-04  5.5713E-04 -1.3750E-09
   1089.700  0.0000E+00     5.5625E-04  5.5625E-04  5.2052E-10
   1089.760  0.0000E+00     5.5538E-04  5.5538E-04 -3.0830E-10
   1089.820  0.0000E+00     5.5451E-04  5.5451E-04 -1.1355E-09
   1089.880  0.0000E+00     5.5366E-04  5.5366E-04  8.5326E-10
   1089.940  0.0000E+00     5.5283E-04  5.5283E-04  2.7142E-11
   1090.000  0.0000E+00     5.5201E-04  5.5201E-04 -7.9734E-10
   1060.000  5.0000E-01     1.2771E-04  1.2719E-04 -1.1586E-05
   1060.060  5.0000E-01     1.3051E-04  1.2995E-04 -1.2001E-05
   1060.120  5.0000E-01     1.3346E-04  1.3288E-04 -1.2460E-05
   1060.180  5.0000E-01     1.3651E-04  1.3589E-04 -1.2939E-05
   1060.240  5.0000E-01     1.3962E-04  1.3897E-04 -1.3418E-05
   1060.300  5.0000E-01     1.4291E-04  1.4223E-04 -1.3909E-05
   1060.360  5.0000E-01     1.4633E-04  1.4562E-04 -1.4450E-05
   1060.420  5.0000E-01     1.4982E-04  1.4907E-04 -1.4992E-05
   1060.480  5.0000E-01     1.5345E-04  1.5267E-04 -1.5518E-05
   1060.540  5.0000E-01     1.5730E-04  1.5647E-04 -1.6124E-05
   1060.600  5.0000E-01     1.6121E-04  1.6034E-04 -1.6730E-05
   1060.660  5.0000E-01     1.6525E-04  1.6434E-04 -1.7323E-05
   1060.720  5.0000E-01     1.6952E-04  1.6856E-04 -1.7977E-05
   1060.780  5.0000E-01     1.7391E-04  1.7291E-04 -1.8662E-05
   1060.840  5.0000E-01     1.7840E-04  1.7735E-04 -1.9347E-05
   1060.900  5.0000E-01     1.8315E-04  1.8205E-04 -2.0048E-05
   1060.960  5.0000E-01     1.8808E-04  1.8692E-04 -2.0821E-05
   1061.020  5.0000E-01     1.9311E-04  1.9190E-04 -2.1595E-05
   1061.080  5.0000E-01     1.9834E-04  1.9708E-04 -2.2346E-05
   1061.140  5.0000E-01     2.0388E-04  2.0255E-04 -2.3212E-05
   1061.200  5.0000E-01     2.0952E-04  2.0813E-04 -2.4077E-05
   1061.260  5.0000E-01     2.1534E-04  2.1389E-04 -2.4929E-05
   1061.320  5.0000E-01     2.2148E-04  2.1996E-04 -2.5863E-05
   1061.380  5.0000E-01     2.2780E-04  2.2621E-04 -2.6842E-05
   1061.440  5.0000E-01     2.3427E-04  2.3262E-04 -2.7821E-05
   1061.500  5.0000E-01     2.4108E-04  2.3935E-04 -2.8820E-05
   1061.560  5.0000E-01     2.4817E-04  2.4636E-04 -2.9923E-05
   1061.620  5.0000E-01     2.5541E-04  2.5352E-04 -3.1028E-05
   1061.680  5.0000E-01     2.6291E-04  2.6095E-04 -3.2105E-05
   1061.740  5.0000E-01     2.7087E-04  2.6881E-04 -3.3354E-05
   1061.800  5.0000E-01     2.7899E-04  2.7683E-04 -3.4605E-05
   1061.860  5.0000E-01     2.8734E-04  2.8510E-04 -3.5826E-05
   1061.920  5.0000E-01     2.9616E-04  2.9382E-04 -3.7168E-05
   1061.980  5.0000E-01     3.0524E-04  3.0280E-04 -3.8571E-05
   1062.040  5.0000E-01     3.1455E-04  3.1200E-04 -3.9976E-05
   1062.100  5.0000E-01     3.2433E-04  3.2167E-04 -4.1406E-05
   1062.160  5.0000E-01     3.3452E-04  3.3175E-04 -4.2989E-05
   1062.220  5.0000E-01     3.4492E-04  3.4203E-04 -4.4574E-05
   1062.280  5.0000E-01     3.5571E-04  3.5271E-04 -4.6132E-05
   1062.340  5.0000E-01     3.6715E-04  3.6401E-04 -4.7939E-05
   1062.400  5.0000E-01     3.7883E-04  3.7555E-04 -4.9750E-05
   1062.460  5.0000E-01     3.9085E-04  3.8744E-04 -5.1514E-05
   1062.520  5.0000E-01     4.0352E-04  3.9997E-04 -5.3449E-05
   1062.580  5.0000E-01     4.1661E-04  4.1290E-04 -5.5477E-05
   1062.640  5.0000E-01     4.2996E-04  4.2610E-04 -5.7499E-05
   1062.700  5.0000E-01     4.4401E-04  4.3999E-04 -5.9569E-05
   1062.760  5.0000E-01     4.5870E-04  4.5451E-04 -6.1867E-05
   1062.820  5.0000E-01     4.7364E-04  4.6927E-04 -6.4160E-05
   1062.880  5.0000E-01     4.8917E-04  4.8464E-04 -6.6408E-05
   1062.940  5.0000E-01     5.0566E-04  5.0093E-04 -6.9018E-05
   1063.000  5.0000E-01     5.2243E-04  5.1749E-04 -7.1623E-05
   1063.060  5.0000E-01     5.3972E-04  5.3459E-04 -7.4190E-05
   1063.120  5.0000E-01     5.5804E-04  5.5270E-04 -7.7010E-05
   1063.180  5.0000E-01     5.7689E-04  5.7132E-04 -7.9958E-05
   1063.240  5.0000E-01     5.9616E-04  5.9037E-04 -8.2902E-05
   1063.300  5.0000E-01     6.1644E-04  6.1042E-04 -8.5908E-05
   1063.360  5.0000E-01     6.3762E-04  6.3135E-04 -8.9254E-05
   1063.420  5.0000E-01     6.5917E-04  6.5263E-04 -9.2593E-05
   1063.480  5.0000E-01     6.8158E-04  6.7481E-04 -9.5851E-05
   1063.540  5.0000E-01     7.0539E-04  6.9832E-04 -9.9619E-05
   1063.600  5.0000E-01     7.2960E-04  7.2224E-04 -1.0338E-04
   1063.660  5.0000E-01     7.5453E-04  7.4689E-04 -1.0709E-04
   1063.720  5.0000E-01     7.8095E-04  7.7299E-04 -1.1119E-04
   1063.780  5.0000E-01     8.0815E-04  7.9985E-04 -1.1549E-04
   1063.840  5.0000E-01     8.3598E-04  8.2735E-04 -1.1976E-04
   1063.900  5.0000E-01     8.6533E-04  8.5638E-04 -1.2414E-04
   1063.960  5.0000E-01     8.9589E-04  8.8656E-04 -1.2899E-04
   1064.020  5.0000E-01     9.2703E-04  9.1732E-04 -1.3384E-04
   1064.080  5.0000E-01     9.5951E-04  9.4945E-04 -1.3858E-04
   1064.140  5.0000E-01     9.9388E-04  9.8339E-04 -1.4403E-04
   1064.200  5.0000E-01     1.0289E-03  1.0180E-03 -1.4948E-04
   1064.260  5.0000E-01     1.0651E-03  1.0538E-03 -1.5488E-04
   1064.320  5.0000E-01     1.1033E-03  1.0915E-03 -1.6080E-04
   1064.380  5.0000E-01     1.1426E-03  1.1304E-03 -1.6702E-04
   1064.440  5.0000E-01     1.1830E-03  1.1702E-03 -1.7324E-04
   1064.500  5.0000E-01     1.2254E-03  1.2121E-03 -1.7957E-04
   1064.560  5.0000E-01     1.2696E-03  1.2558E-03 -1.8660E-04
   1064.620  5.0000E-01     1.3146E-03  1.3003E-03 -1.9362E-04
   1064.680  5.0000E-01     1.3616E-03  1.3467E-03 -2.0049E-04
   1064.740  5.0000E-01     1.4113E-03  1.3958E-03 -2.0841E-04
   1064.800  5.0000E-01     1.4620E-03  1.4459E-03 -2.1634E-04
   1064.860  5.0000E-01     1.5143E-03  1.4976E-03 -2.2414E-04
   1064.920  5.0000E-01     1.5696E-03  1.5522E-03 -2.3271E-04
   1064.980  5.0000E-01     1.6265E-03  1.6085E-03 -2.4167E-04
   1065.040  5.0000E-01     1.6849E-03  1.6661E-03 -2.5062E-04
   1065.100  5.0000E-01     1.7462E-03  1.7267E-03 -2.5975E-04
   1065.160  5.0000E-01     1.8101E-03  1.7899E-03 -2.6987E-04
   1065.220  5.0000E-01     1.8754E-03  1.8544E-03 -2.8001E-04
   1065.280  5.0000E-01     1.9433E-03  1.9215E-03 -2.8993E-04
   1065.340  5.0000E-01     2.0152E-03  1.9926E-03 -3.0140E-04
   1065.400  5.0000E-01     2.0887E-03  2.0651E-03 -3.1289E-04
   1065.460  5.0000E-01     2.1642E-03  2.1398E-03 -3.2411E-04
   1065.520  5.0000E-01     2.2442E-03  2.2188E-03 -3.3641E-04
   1065.580  5.0000E-01     2.3267E-03  2.3003E-03 -3.4928E-04
   1065.640  5.0000E-01     2.4109E-03  2.3836E-03 -3.6209E-04
   1065.700  5.0000E-01     2.4994E-03  2.4711E-03 -3.7516E-04
   1065.760  5.0000E-01     2.5921E-03  2.5626E-03 -3.8972E-04
   1065.820  5.0000E-01     2.6862E-03  2.6556E-03 -4.0425E-04
   1065.880  5.0000E-01     2.7842E-03  2.7526E-03 -4.1851E-04
   1065.940  5.0000E-01     2.8880E-03  2.8551E-03 -4.3490E-04
   1066.000  5.0000E-01     2.9939E-03  2.9597E-03 -4.5132E-04
   1066.060  5.0000E-01     3.1029E-03  3.0675E-03 -4.6733E-04
   1066.120  5.0000E-01     3.2181E-03  3.1814E-03 -4.8486E-04
   1066.180  5.0000E-01     3.3370E-03  3.2989E-03 -5.0321E-04
   1066.240  5.0000E-01     3.4584E-03  3.4189E-03 -5.2147E-04
   1066.300  5.0000E-01     3.5860E-03  3.5451E-03 -5.4008E-04
   1066.360  5.0000E-01     3.7193E-03  3.6768E-03 -5.6075E-04
   1066.420  5.0000E-01     3.8548E-03  3.8107E-03 -5.8137E-04
   1066.480  5.0000E-01     3.9957E-03  3.9502E-03 -6.0139E-04
   1066.540  5.0000E-01     4.1451E-03  4.0978E-03 -6.2446E-04
   1066.600  5.0000E-01     4.2969E-03  4.2478E-03 -6.4748E-04
   1066.660  5.0000E-01     4.4532E-03  4.4025E-03 -6.7008E-04
   1066.720  5.0000E-01     4.6188E-03  4.5662E-03 -6.9493E-04
   1066.780  5.0000E-01     4.7888E-03  4.7343E-03 -7.2084E-04
   1066.840  5.0000E-01     4.9628E-03  4.9063E-03 -7.4646E-04
   1066.900  5.0000E-01     5.1459E-03  5.0876E-03 -7.7257E-04
   1066.960  5.0000E-01     5.3360E-03  5.2755E-03 -8.0130E-04
   1067.020  5.0000E-01     5.5295E-03  5.4669E-03 -8.3002E-04
   1067.080  5.0000E-01     5.7314E-03  5.6668E-03 -8.5783E-04
   1067.140  5.0000E-01     5.9439E-03  5.8770E-03 -8.8959E-04
   1067.200  5.0000E-01     6.1603E-03  6.0910E-03 -9.2135E-04
   1067.260  5.0000E-01     6.3830E-03  6.3115E-03 -9.5243E-04
   1067.320  5.0000E-01     6.6183E-03  6.5444E-03 -9.8649E-04
   1067.380  5.0000E-01     6.8597E-03  6.7832E-03 -1.0220E-03
   1067.440  5.0000E-01     7.1065E-03  7.0274E-03 -1.0571E-03
   1067.500  5.0000E-01     7.3659E-03  7.2844E-03 -1.0926E-03
   1067.560  5.0000E-01     7.6345E-03  7.5502E-03 -1.1316E-03
   1067.620  5.0000E-01     7.9078E-03  7.8207E-03 -1.1705E-03
   1067.680  5.0000E-01     8.1925E-03  8.1030E-03 -1.2079E-03
   1067.740  5.0000E-01     8.4915E-03  8.3990E-03 -1.2505E-03
   1067.800  5.0000E-01     8.7956E-03  8.7000E-03 -1.2931E-03
   1067.860  5.0000E-01     9.1090E-03  9.0108E-03 -1.3343E-03
   1067.920  5.0000E-01     9.4380E-03  9.3367E-03 -1.3790E-03
   1067.980  5.0000E-01     9.7751E-03  9.6706E-03 -1.4256E-03
   1068.040  5.0000E-01     1.0120E-02  1.0013E-02 -1.4716E-03
   1068.100  5.0000E-01     1.0481E-02  1.0370E-02 -1.5177E-03
   1068.160  5.0000E-01     1.0854E-02  1.0740E-02 -1.5680E-03
   1068.220  5.0000E-01     1.1234E-02  1.1116E-02 -1.6184E-03
   1068.280  5.0000E-01     1.1628E-02  1.1508E-02 -1.6661E-03
   1068.340  5.0000E-01     1.2039E-02  1.1916E-02 -1.7201E-03
   1068.400  5.0000E-01     1.2458E-02  1.2331E-02 -1.7743E-03
   1068.460  5.0000E-01     1.2888E-02  1.2758E-02 -1.8256E-03
   1068.520  5.0000E-01     1.3338E-02  1.3204E-02 -1.8807E-03
   1068.580  5.0000E-01     1.3797E-02  1.3660E-02 -1.9376E-03
   1068.640  5.0000E-01     1.4266E-02  1.4126E-02 -1.9934E-03
   1068.700  5.0000E-01     1.4754E-02  1.4611E-02 -2.0491E-03
   1068.760  5.0000E-01     1.5257E-02  1.5110E-02 -2.1096E-03
   1068.820  5.0000E-01     1.5768E-02  1.5618E-02 -2.1701E-03
   1068.880  5.0000E-01     1.6297E-02  1.6144E-02 -2.2254E-03
   1068.940  5.0000E-01     1.6845E-02  1.6688E-02 -2.2877E-03
   1069.000  5.0000E-01     1.7401E-02  1.7242E-02 -2.3501E-03
   1069.060  5.0000E-01     1.7971E-02  1.7809E-02 -2.4080E-03
   1069.120  5.0000E-01     1.8564E-02  1.8399E-02 -2.4692E-03
   1069.180  5.0000E-01     1.9167E-02  1.8999E-02 -2.5317E-03
   1069.240  5.0000E-01     1.9781E-02  1.9610E-02 -2.5919E-03
   1069.300  5.0000E-01     2.0416E-02  2.0243E-02 -2.6508E-03
   1069.360  5.0000E-01     2.1066E-02  2.0890E-02 -2.7138E-03
   1069.420  5.0000E-01     2.1722E-02  2.1544E-02 -2.7766E-03
   1069.480  5.0000E-01     2.2400E-02  2.2221E-02 -2.8320E-03
   1069.540  5.0000E-01     2.3096E-02  2.2914E-02 -2.8926E-03
   1069.600  5.0000E-01     2.3797E-02  2.3613E-02 -2.9530E-03
   1069.660  5.0000E-01     2.4514E-02  2.4329E-02 -3.0070E-03
   1069.720  5.0000E-01     2.5253E-02  2.5067E-02 -3.0630E-03
   1069.780  5.0000E-01     2.5998E-02  2.5811E-02 -3.1190E-03
   1069.840  5.0000E-01     2.6754E-02  2.6566E-02 -3.1711E-03
   1069.900  5.0000E-01     2.7530E-02  2.7341E-02 -3.2203E-03
   1069.960  5.0000E-01     2.8316E-02  2.8126E-02 -3.2702E-03
   1070.020  5.0000E-01     2.9106E-02  2.8916E-02 -3.3200E-03
   1070.080  5.0000E-01     2.9917E-02  2.9727E-02 -3.3600E-03
   1070.140  5.0000E-01     3.0737E-02  3.0548E-02 -3.4012E-03
   1070.200  5.0000E-01     3.1560E-02  3.1371E-02 -3.4422E-03
   1070.260  5.0000E-01     3.2395E-02  3.2208E-02 -3.4760E-03
   1070.320  5.0000E-01     3.3246E-02  3.3060E-02 -3.5082E-03
   1070.380  5.0000E-01     3.4096E-02  3.3912E-02 -3.5389E-03
   1070.440  5.0000E-01     3.4954E-02  3.4772E-02 -3.5644E-03
   1070.500  5.0000E-01     3.5824E-02  3.5644E-02 -3.5850E-03
   1070.560  5.0000E-01     3.6691E-02  3.6514E-02 -3.6017E-03
   1070.620  5.0000E-01     3.7560E-02  3.7385E-02 -3.6183E-03
   1070.680  5.0000E-01     3.8444E-02  3.8273E-02 -3.6250E-03
   1070.740  5.0000E-01     3.9319E-02  3.9151E-02 -3.6273E-03
   1070.800  5.0000E-01     4.0193E-02  4.0029E-02 -3.6296E-03
   1070.860  5.0000E-01     4.1074E-02  4.0914E-02 -3.6252E-03
   1070.920  5.0000E-01     4.1951E-02  4.1795E-02 -3.6158E-03
   1070.980  5.0000E-01     4.2820E-02  4.2668E-02 -3.6025E-03
   1071.040  5.0000E-01     4.3694E-02  4.3546E-02 -3.5848E-03
   1071.100  5.0000E-01     4.4559E-02  4.4416E-02 -3.5624E-03
   1071.160  5.0000E-01     4.5412E-02  4.5275E-02 -3.5322E-03
   1071.220  5.0000E-01     4.6262E-02  4.6129E-02 -3.5020E-03
   1071.280  5.0000E-01     4.7112E-02  4.6985E-02 -3.4657E-03
   1071.340  5.0000E-01     4.7937E-02  4.7815E-02 -3.4195E-03
   1071.400  5.0000E-01     4.8757E-02  4.8640E-02 -3.3732E-03
   1071.460  5.0000E-01     4.9572E-02  4.9460E-02 -3.3239E-03
   1071.520  5.0000E-01     5.0364E-02  5.0258E-02 -3.2668E-03
   1071.580  5.0000E-01     5.1143E-02  5.1042E-02 -3.2052E-03
   1071.640  5.0000E-01     5.1916E-02  5.1820E-02 -3.1423E-03
   1071.700  5.0000E-01     5.2663E-02  5.2573E-02 -3.0769E-03
   1071.760  5.0000E-01     5.3391E-02  5.3306E-02 -3.0025E-03
   1071.820  5.0000E-01     5.4111E-02  5.4032E-02 -2.9279E-03
   1071.880  5.0000E-01     5.4810E-02  5.4736E-02 -2.8542E-03
   1071.940  5.0000E-01     5.5478E-02  5.5409E-02 -2.7685E-03
   1072.000  5.0000E-01     5.6137E-02  5.6073E-02 -2.6826E-03
   1072.060  5.0000E-01     5.6778E-02  5.6718E-02 -2.5996E-03
   1072.120  5.0000E-01     5.7385E-02  5.7330E-02 -2.5090E-03
   1072.180  5.0000E-01     5.7976E-02  5.7926E-02 -2.4141E-03
