Matrix of values from data file Cathode_N_PML_450A_mmNew.POU
  ZMin:   6.0000E+01    RMin:   0.0000E+00
  ZMax:   9.0000E+01    RMax:   1.0000E+00
  NZ: 500    NR: 500
Z                 R             |B|          Bz         Br
=============================================================================
  7.9140E+01  0.0000E+00     9.0387E-02  9.0387E-02 -9.6051E-07
  7.9200E+01  0.0000E+00     8.8222E-02  8.8222E-02  1.3400E-06
  7.9260E+01  0.0000E+00     8.6035E-02  8.6035E-02 -1.7079E-07
  7.9320E+01  0.0000E+00     8.3832E-02  8.3832E-02 -7.4255E-07
  7.9380E+01  0.0000E+00     8.1583E-02  8.1583E-02  9.4790E-08
  7.9440E+01  0.0000E+00     7.9346E-02  7.9346E-02 -2.4679E-07
  7.9500E+01  0.0000E+00     7.7084E-02  7.7084E-02 -7.1358E-08
  7.9560E+01  0.0000E+00     7.4841E-02  7.4841E-02 -1.7535E-07
  7.9620E+01  0.0000E+00     7.2601E-02  7.2601E-02  4.9718E-07
  7.9680E+01  0.0000E+00     7.0361E-02  7.0361E-02 -4.7144E-07
  7.9740E+01  0.0000E+00     6.8151E-02  6.8151E-02  3.3957E-07
  7.9800E+01  0.0000E+00     6.5944E-02  6.5944E-02 -1.0996E-06
  7.9860E+01  0.0000E+00     6.3788E-02  6.3788E-02 -1.5143E-07
  7.9920E+01  0.0000E+00     6.1646E-02  6.1646E-02  1.3432E-06
  7.9980E+01  0.0000E+00     5.9540E-02  5.9540E-02 -8.4460E-07
  8.0040E+01  0.0000E+00     5.7474E-02  5.7474E-02  7.2337E-07
  8.0100E+01  0.0000E+00     5.5432E-02  5.5432E-02 -1.7660E-06
  8.0160E+01  0.0000E+00     5.3457E-02  5.3457E-02 -9.7011E-08
  8.0220E+01  0.0000E+00     5.1504E-02  5.1504E-02  1.8299E-06
  8.0280E+01  0.0000E+00     4.9610E-02  4.9610E-02 -1.0511E-06
  8.0340E+01  0.0000E+00     4.7760E-02  4.7760E-02  9.3294E-07
  8.0400E+01  0.0000E+00     4.5946E-02  4.5946E-02 -2.0621E-06
  8.0460E+01  0.0000E+00     4.4205E-02  4.4205E-02 -6.3984E-08
  8.0520E+01  0.0000E+00     4.2490E-02  4.2490E-02  2.0122E-06
  8.0580E+01  0.0000E+00     4.0844E-02  4.0844E-02 -1.0923E-06
  8.0640E+01  0.0000E+00     3.9241E-02  3.9241E-02  9.9135E-07
  8.0700E+01  0.0000E+00     3.7680E-02  3.7680E-02 -2.1176E-06
  8.0760E+01  0.0000E+00     3.6190E-02  3.6190E-02 -3.8229E-08
  8.0820E+01  0.0000E+00     3.4727E-02  3.4727E-02  1.9791E-06
  8.0880E+01  0.0000E+00     3.3333E-02  3.3333E-02 -1.0461E-06
  8.0940E+01  0.0000E+00     3.1980E-02  3.1980E-02  9.5836E-07
  8.1000E+01  0.0000E+00     3.0668E-02  3.0668E-02 -1.9802E-06
  8.1060E+01  0.0000E+00     2.9420E-02  2.9420E-02 -1.5390E-08
  8.1120E+01  0.0000E+00     2.8198E-02  2.8198E-02  1.8120E-06
  8.1180E+01  0.0000E+00     2.7042E-02  2.7042E-02 -9.3529E-07
  8.1240E+01  0.0000E+00     2.5921E-02  2.5921E-02  8.6542E-07
  8.1300E+01  0.0000E+00     2.4838E-02  2.4838E-02 -1.7691E-06
  8.1360E+01  0.0000E+00     2.3812E-02  2.3812E-02 -1.0431E-08
  8.1420E+01  0.0000E+00     2.2808E-02  2.2808E-02  1.5838E-06
  8.1480E+01  0.0000E+00     2.1862E-02  2.1862E-02 -8.0323E-07
  8.1540E+01  0.0000E+00     2.0946E-02  2.0946E-02  7.4551E-07
  8.1600E+01  0.0000E+00     2.0064E-02  2.0064E-02 -1.5157E-06
  8.1660E+01  0.0000E+00     1.9229E-02  1.9229E-02 -1.0283E-09
  8.1720E+01  0.0000E+00     1.8414E-02  1.8414E-02  1.3370E-06
  8.1780E+01  0.0000E+00     1.7648E-02  1.7648E-02 -6.7243E-07
  8.1840E+01  0.0000E+00     1.6907E-02  1.6907E-02  6.2841E-07
  8.1900E+01  0.0000E+00     1.6195E-02  1.6195E-02 -1.2574E-06
  8.1960E+01  0.0000E+00     1.5521E-02  1.5521E-02 -8.6655E-10
  8.2020E+01  0.0000E+00     1.4864E-02  1.4864E-02  1.1009E-06
  8.2080E+01  0.0000E+00     1.4248E-02  1.4248E-02 -5.5186E-07
  8.2140E+01  0.0000E+00     1.3652E-02  1.3652E-02  5.1530E-07
  8.2200E+01  0.0000E+00     1.3080E-02  1.3080E-02 -1.0298E-06
  8.2260E+01  0.0000E+00     1.2540E-02  1.2540E-02  8.2600E-10
  8.2320E+01  0.0000E+00     1.2012E-02  1.2012E-02  8.9590E-07
  8.2380E+01  0.0000E+00     1.1519E-02  1.1519E-02 -4.4741E-07
  8.2440E+01  0.0000E+00     1.1041E-02  1.1041E-02  4.1517E-07
  8.2500E+01  0.0000E+00     1.0583E-02  1.0583E-02 -8.3071E-07
  8.2560E+01  0.0000E+00     1.0150E-02  1.0150E-02  7.0153E-10
  8.2620E+01  0.0000E+00     9.7284E-03  9.7284E-03  7.1712E-07
  8.2680E+01  0.0000E+00     9.3336E-03  9.3336E-03 -3.5816E-07
  8.2740E+01  0.0000E+00     8.9511E-03  8.9511E-03  3.3258E-07
  8.2800E+01  0.0000E+00     8.5846E-03  8.5846E-03 -6.6433E-07
  8.2860E+01  0.0000E+00     8.2382E-03  8.2382E-03  1.4708E-09
  8.2920E+01  0.0000E+00     7.9004E-03  7.9004E-03  5.7035E-07
  8.2980E+01  0.0000E+00     7.5843E-03  7.5843E-03 -2.8622E-07
  8.3040E+01  0.0000E+00     7.2781E-03  7.2781E-03  2.6420E-07
  8.3100E+01  0.0000E+00     6.9845E-03  6.9845E-03 -5.2860E-07
  8.3160E+01  0.0000E+00     6.7069E-03  6.7069E-03  3.0750E-10
  8.3220E+01  0.0000E+00     6.4361E-03  6.4361E-03  4.5470E-07
  8.3280E+01  0.0000E+00     6.1827E-03  6.1827E-03 -2.2652E-07
  8.3340E+01  0.0000E+00     5.9370E-03  5.9370E-03  2.0810E-07
  8.3400E+01  0.0000E+00     5.7014E-03  5.7014E-03 -4.2034E-07
  8.3460E+01  0.0000E+00     5.4785E-03  5.4785E-03 -4.4784E-10
  8.3520E+01  0.0000E+00     5.2610E-03  5.2610E-03  3.5856E-07
  8.3580E+01  0.0000E+00     5.0572E-03  5.0572E-03 -1.7954E-07
  8.3640E+01  0.0000E+00     4.8595E-03  4.8595E-03  1.6608E-07
  8.3700E+01  0.0000E+00     4.6698E-03  4.6698E-03 -3.3374E-07
  8.3760E+01  0.0000E+00     4.4903E-03  4.4903E-03 -9.1811E-10
  8.3820E+01  0.0000E+00     4.3150E-03  4.3150E-03  2.8431E-07
  8.3880E+01  0.0000E+00     4.1505E-03  4.1505E-03 -1.4366E-07
  8.3940E+01  0.0000E+00     3.9910E-03  3.9910E-03  1.3089E-07
  8.4000E+01  0.0000E+00     3.8378E-03  3.8378E-03 -2.6420E-07
  8.4060E+01  0.0000E+00     3.6925E-03  3.6925E-03 -6.3394E-10
  8.4120E+01  0.0000E+00     3.5507E-03  3.5507E-03  2.2565E-07
  8.4180E+01  0.0000E+00     3.4175E-03  3.4175E-03 -1.1431E-07
  8.4240E+01  0.0000E+00     3.2882E-03  3.2882E-03  1.0418E-07
  8.4300E+01  0.0000E+00     3.1640E-03  3.1640E-03 -2.1068E-07
  8.4360E+01  0.0000E+00     3.0461E-03  3.0461E-03 -1.0120E-09
  8.4420E+01  0.0000E+00     2.9310E-03  2.9310E-03  1.7955E-07
  8.4480E+01  0.0000E+00     2.8227E-03  2.8227E-03 -9.1904E-08
  8.4540E+01  0.0000E+00     2.7176E-03  2.7176E-03  8.2739E-08
  8.4600E+01  0.0000E+00     2.6164E-03  2.6164E-03 -1.6878E-07
  8.4660E+01  0.0000E+00     2.5204E-03  2.5204E-03 -9.7713E-10
  8.4720E+01  0.0000E+00     2.4265E-03  2.4265E-03  1.4403E-07
  8.4780E+01  0.0000E+00     2.3382E-03  2.3382E-03 -7.3622E-08
  8.4840E+01  0.0000E+00     2.2524E-03  2.2524E-03  6.6322E-08
  8.4900E+01  0.0000E+00     2.1697E-03  2.1697E-03 -1.3644E-07
  8.4960E+01  0.0000E+00     2.0912E-03  2.0912E-03 -9.1191E-10
  8.5020E+01  0.0000E+00     2.0145E-03  2.0145E-03  1.1592E-07
  8.5080E+01  0.0000E+00     1.9421E-03  1.9421E-03 -5.9824E-08
  8.5140E+01  0.0000E+00     1.8719E-03  1.8719E-03  5.3417E-08
  8.5200E+01  0.0000E+00     1.8041E-03  1.8041E-03 -1.1017E-07
  8.5260E+01  0.0000E+00     1.7398E-03  1.7398E-03 -1.3037E-09
  8.5320E+01  0.0000E+00     1.6768E-03  1.6768E-03  9.4028E-08
  8.5380E+01  0.0000E+00     1.6174E-03  1.6174E-03 -4.8164E-08
  8.5440E+01  0.0000E+00     1.5597E-03  1.5597E-03  4.3329E-08
  8.5500E+01  0.0000E+00     1.5041E-03  1.5041E-03 -8.9880E-08
  8.5560E+01  0.0000E+00     1.4512E-03  1.4512E-03 -1.1802E-09
  8.5620E+01  0.0000E+00     1.3995E-03  1.3995E-03  7.6181E-08
  8.5680E+01  0.0000E+00     1.3506E-03  1.3506E-03 -3.9624E-08
  8.5740E+01  0.0000E+00     1.3032E-03  1.3032E-03  3.5346E-08
  8.5800E+01  0.0000E+00     1.2574E-03  1.2574E-03 -7.3196E-08
  8.5860E+01  0.0000E+00     1.2138E-03  1.2138E-03 -9.8414E-10
  8.5920E+01  0.0000E+00     1.1712E-03  1.1712E-03  6.2231E-08
  8.5980E+01  0.0000E+00     1.1310E-03  1.1310E-03 -3.2893E-08
  8.6040E+01  0.0000E+00     1.0919E-03  1.0919E-03  2.8829E-08
  8.6100E+01  0.0000E+00     1.0542E-03  1.0542E-03 -5.9992E-08
  8.6160E+01  0.0000E+00     1.0183E-03  1.0183E-03 -8.2383E-10
  8.6220E+01  0.0000E+00     9.8319E-04  9.8319E-04  5.1265E-08
  8.6280E+01  0.0000E+00     9.5002E-04  9.5002E-04 -2.6942E-08
  8.6340E+01  0.0000E+00     9.1779E-04  9.1779E-04  2.3600E-08
  8.6400E+01  0.0000E+00     8.8668E-04  8.8668E-04 -4.9688E-08
  8.6460E+01  0.0000E+00     8.5711E-04  8.5711E-04 -7.7881E-10
  8.6520E+01  0.0000E+00     8.2817E-04  8.2817E-04  4.2133E-08
  8.6580E+01  0.0000E+00     8.0081E-04  8.0081E-04 -2.2381E-08
  8.6640E+01  0.0000E+00     7.7424E-04  7.7424E-04  1.9452E-08
  8.6700E+01  0.0000E+00     7.4859E-04  7.4859E-04 -4.0925E-08
  8.6760E+01  0.0000E+00     7.2420E-04  7.2420E-04 -6.5439E-10
  8.6820E+01  0.0000E+00     7.0033E-04  7.0033E-04  3.4860E-08
  8.6880E+01  0.0000E+00     6.7777E-04  6.7777E-04 -1.8372E-08
  8.6940E+01  0.0000E+00     6.5586E-04  6.5586E-04  1.5918E-08
  8.7000E+01  0.0000E+00     6.3471E-04  6.3471E-04 -3.3944E-08
  8.7060E+01  0.0000E+00     6.1461E-04  6.1461E-04 -6.3386E-10
  8.7120E+01  0.0000E+00     5.9493E-04  5.9493E-04  2.8647E-08
  8.7180E+01  0.0000E+00     5.7633E-04  5.7633E-04 -1.5045E-08
  8.7240E+01  0.0000E+00     5.5827E-04  5.5827E-04  1.3225E-08
  8.7300E+01  0.0000E+00     5.4083E-04  5.4083E-04 -2.8099E-08
  8.7360E+01  0.0000E+00     5.2425E-04  5.2425E-04 -5.4699E-10
  8.7420E+01  0.0000E+00     5.0803E-04  5.0803E-04  2.3662E-08
  8.7480E+01  0.0000E+00     4.9270E-04  4.9270E-04 -1.2524E-08
  8.7540E+01  0.0000E+00     4.7780E-04  4.7780E-04  1.0829E-08
  8.7600E+01  0.0000E+00     4.6343E-04  4.6343E-04 -2.2983E-08
  8.7660E+01  0.0000E+00     4.4976E-04  4.4976E-04 -5.0737E-10
  8.7720E+01  0.0000E+00     4.3638E-04  4.3638E-04  1.9334E-08
  8.7780E+01  0.0000E+00     4.2374E-04  4.2374E-04 -1.0267E-08
  8.7840E+01  0.0000E+00     4.1145E-04  4.1145E-04  8.9468E-09
  8.7900E+01  0.0000E+00     3.9959E-04  3.9959E-04 -1.8923E-08
  8.7960E+01  0.0000E+00     3.8831E-04  3.8831E-04 -4.2503E-10
  8.8020E+01  0.0000E+00     3.7727E-04  3.7727E-04  1.5864E-08
  8.8080E+01  0.0000E+00     3.6683E-04  3.6683E-04 -8.4678E-09
  8.8140E+01  0.0000E+00     3.5669E-04  3.5669E-04  7.2889E-09
  8.8200E+01  0.0000E+00     3.4690E-04  3.4690E-04 -1.5553E-08
  8.8260E+01  0.0000E+00     3.3758E-04  3.3758E-04 -2.7948E-10
  8.8320E+01  0.0000E+00     3.2846E-04  3.2846E-04  1.2992E-08
  8.8380E+01  0.0000E+00     3.1983E-04  3.1983E-04 -7.0497E-09
  8.8440E+01  0.0000E+00     3.1144E-04  3.1144E-04  5.9337E-09
  8.8500E+01  0.0000E+00     3.0334E-04  3.0334E-04 -1.2672E-08
  8.8560E+01  0.0000E+00     2.9563E-04  2.9563E-04 -2.6053E-10
  8.8620E+01  0.0000E+00     2.8808E-04  2.8808E-04  1.0647E-08
  8.8680E+01  0.0000E+00     2.8093E-04  2.8093E-04 -5.6586E-09
  8.8740E+01  0.0000E+00     2.7398E-04  2.7398E-04  4.8153E-09
  8.8800E+01  0.0000E+00     2.6727E-04  2.6727E-04 -1.0489E-08
  8.8860E+01  0.0000E+00     2.6087E-04  2.6087E-04 -2.0603E-10
  8.8920E+01  0.0000E+00     2.5460E-04  2.5460E-04  8.7071E-09
  8.8980E+01  0.0000E+00     2.4866E-04  2.4866E-04 -4.6578E-09
  8.9040E+01  0.0000E+00     2.4289E-04  2.4289E-04  3.9195E-09
  8.9100E+01  0.0000E+00     2.3730E-04  2.3730E-04 -8.5241E-09
  8.9160E+01  0.0000E+00     2.3198E-04  2.3198E-04 -1.9237E-10
  8.9220E+01  0.0000E+00     2.2676E-04  2.2676E-04  7.0648E-09
  8.9280E+01  0.0000E+00     2.2181E-04  2.2181E-04 -3.8106E-09
  8.9340E+01  0.0000E+00     2.1699E-04  2.1699E-04  3.2224E-09
  8.9400E+01  0.0000E+00     2.1233E-04  2.1233E-04 -6.9332E-09
  8.9460E+01  0.0000E+00     2.0788E-04  2.0788E-04 -1.6971E-10
  8.9520E+01  0.0000E+00     2.0352E-04  2.0352E-04  5.7641E-09
  8.9580E+01  0.0000E+00     1.9937E-04  1.9937E-04 -3.1021E-09
  8.9640E+01  0.0000E+00     1.9534E-04  1.9534E-04  2.6178E-09
  8.9700E+01  0.0000E+00     1.9143E-04  1.9143E-04 -5.6801E-09
  8.9760E+01  0.0000E+00     1.8769E-04  1.8769E-04 -1.5510E-10
  8.9820E+01  0.0000E+00     1.8403E-04  1.8403E-04  4.6984E-09
  8.9880E+01  0.0000E+00     1.8054E-04  1.8054E-04 -2.5503E-09
  8.9940E+01  0.0000E+00     1.7714E-04  1.7714E-04  2.1441E-09
  9.0000E+01  0.0000E+00     1.7385E-04  1.7385E-04 -4.6221E-09
  6.0000E+01  5.0000E-01     8.0269E-05  8.0235E-05 -2.3347E-06
  6.0060E+01  5.0000E-01     8.0833E-05  8.0799E-05 -2.3501E-06
  6.0120E+01  5.0000E-01     8.1401E-05  8.1366E-05 -2.3652E-06
  6.0180E+01  5.0000E-01     8.1972E-05  8.1937E-05 -2.3799E-06
  6.0240E+01  5.0000E-01     8.2546E-05  8.2512E-05 -2.3934E-06
  6.0300E+01  5.0000E-01     8.3124E-05  8.3089E-05 -2.4068E-06
  6.0360E+01  5.0000E-01     8.3704E-05  8.3669E-05 -2.4191E-06
  6.0420E+01  5.0000E-01     8.4287E-05  8.4252E-05 -2.4311E-06
  6.0480E+01  5.0000E-01     8.4873E-05  8.4838E-05 -2.4429E-06
  6.0540E+01  5.0000E-01     8.5461E-05  8.5426E-05 -2.4541E-06
  6.0600E+01  5.0000E-01     8.6052E-05  8.6017E-05 -2.4654E-06
  6.0660E+01  5.0000E-01     8.6646E-05  8.6610E-05 -2.4761E-06
  6.0720E+01  5.0000E-01     8.7241E-05  8.7206E-05 -2.4868E-06
  6.0780E+01  5.0000E-01     8.7840E-05  8.7804E-05 -2.4976E-06
  6.0840E+01  5.0000E-01     8.8440E-05  8.8405E-05 -2.5081E-06
  6.0900E+01  5.0000E-01     8.9043E-05  8.9008E-05 -2.5192E-06
  6.0960E+01  5.0000E-01     8.9649E-05  8.9613E-05 -2.5300E-06
  6.1020E+01  5.0000E-01     9.0257E-05  9.0221E-05 -2.5411E-06
  6.1080E+01  5.0000E-01     9.0868E-05  9.0832E-05 -2.5527E-06
  6.1140E+01  5.0000E-01     9.1481E-05  9.1445E-05 -2.5643E-06
  6.1200E+01  5.0000E-01     9.2097E-05  9.2061E-05 -2.5769E-06
  6.1260E+01  5.0000E-01     9.2716E-05  9.2680E-05 -2.5896E-06
  6.1320E+01  5.0000E-01     9.3337E-05  9.3301E-05 -2.6030E-06
  6.1380E+01  5.0000E-01     9.3963E-05  9.3926E-05 -2.6173E-06
  6.1440E+01  5.0000E-01     9.4591E-05  9.4554E-05 -2.6320E-06
  6.1500E+01  5.0000E-01     9.5223E-05  9.5186E-05 -2.6482E-06
  6.1560E+01  5.0000E-01     9.5858E-05  9.5821E-05 -2.6647E-06
  6.1620E+01  5.0000E-01     9.6498E-05  9.6460E-05 -2.6824E-06
  6.1680E+01  5.0000E-01     9.7142E-05  9.7104E-05 -2.7015E-06
  6.1740E+01  5.0000E-01     9.7790E-05  9.7752E-05 -2.7210E-06
  6.1800E+01  5.0000E-01     9.8443E-05  9.8405E-05 -2.7428E-06
  6.1860E+01  5.0000E-01     9.9102E-05  9.9063E-05 -2.7653E-06
  6.1920E+01  5.0000E-01     9.9765E-05  9.9726E-05 -2.7891E-06
  6.1980E+01  5.0000E-01     1.0043E-04  1.0040E-04 -2.8152E-06
  6.2040E+01  5.0000E-01     1.0111E-04  1.0107E-04 -2.8419E-06
  6.2100E+01  5.0000E-01     1.0179E-04  1.0175E-04 -2.8716E-06
  6.2160E+01  5.0000E-01     1.0248E-04  1.0244E-04 -2.9021E-06
  6.2220E+01  5.0000E-01     1.0318E-04  1.0314E-04 -2.9345E-06
  6.2280E+01  5.0000E-01     1.0388E-04  1.0384E-04 -2.9698E-06
  6.2340E+01  5.0000E-01     1.0460E-04  1.0455E-04 -3.0058E-06
  6.2400E+01  5.0000E-01     1.0532E-04  1.0527E-04 -3.0458E-06
  6.2460E+01  5.0000E-01     1.0605E-04  1.0601E-04 -3.0869E-06
  6.2520E+01  5.0000E-01     1.0679E-04  1.0675E-04 -3.1302E-06
  6.2580E+01  5.0000E-01     1.0754E-04  1.0750E-04 -3.1773E-06
  6.2640E+01  5.0000E-01     1.0831E-04  1.0826E-04 -3.2252E-06
  6.2700E+01  5.0000E-01     1.0908E-04  1.0903E-04 -3.2782E-06
  6.2760E+01  5.0000E-01     1.0987E-04  1.0982E-04 -3.3323E-06
  6.2820E+01  5.0000E-01     1.1067E-04  1.1062E-04 -3.3894E-06
  6.2880E+01  5.0000E-01     1.1149E-04  1.1144E-04 -3.4510E-06
  6.2940E+01  5.0000E-01     1.1232E-04  1.1226E-04 -3.5136E-06
  6.3000E+01  5.0000E-01     1.1316E-04  1.1311E-04 -3.5824E-06
  6.3060E+01  5.0000E-01     1.1403E-04  1.1397E-04 -3.6525E-06
  6.3120E+01  5.0000E-01     1.1491E-04  1.1484E-04 -3.7262E-06
  6.3180E+01  5.0000E-01     1.1580E-04  1.1574E-04 -3.8057E-06
  6.3240E+01  5.0000E-01     1.1672E-04  1.1665E-04 -3.8860E-06
  6.3300E+01  5.0000E-01     1.1766E-04  1.1759E-04 -3.9743E-06
  6.3360E+01  5.0000E-01     1.1861E-04  1.1855E-04 -4.0637E-06
  6.3420E+01  5.0000E-01     1.1959E-04  1.1952E-04 -4.1576E-06
  6.3480E+01  5.0000E-01     1.2060E-04  1.2052E-04 -4.2584E-06
  6.3540E+01  5.0000E-01     1.2162E-04  1.2154E-04 -4.3601E-06
  6.3600E+01  5.0000E-01     1.2267E-04  1.2259E-04 -4.4714E-06
  6.3660E+01  5.0000E-01     1.2376E-04  1.2367E-04 -4.5841E-06
  6.3720E+01  5.0000E-01     1.2486E-04  1.2477E-04 -4.7021E-06
  6.3780E+01  5.0000E-01     1.2600E-04  1.2590E-04 -4.8287E-06
  6.3840E+01  5.0000E-01     1.2716E-04  1.2707E-04 -4.9559E-06
  6.3900E+01  5.0000E-01     1.2836E-04  1.2826E-04 -5.0950E-06
  6.3960E+01  5.0000E-01     1.2959E-04  1.2949E-04 -5.2352E-06
  6.4020E+01  5.0000E-01     1.3085E-04  1.3074E-04 -5.3819E-06
  6.4080E+01  5.0000E-01     1.3216E-04  1.3204E-04 -5.5390E-06
  6.4140E+01  5.0000E-01     1.3350E-04  1.3337E-04 -5.6965E-06
  6.4200E+01  5.0000E-01     1.3487E-04  1.3475E-04 -5.8687E-06
  6.4260E+01  5.0000E-01     1.3630E-04  1.3616E-04 -6.0417E-06
  6.4320E+01  5.0000E-01     1.3776E-04  1.3761E-04 -6.2226E-06
  6.4380E+01  5.0000E-01     1.3927E-04  1.3912E-04 -6.4160E-06
  6.4440E+01  5.0000E-01     1.4082E-04  1.4066E-04 -6.6098E-06
  6.4500E+01  5.0000E-01     1.4242E-04  1.4225E-04 -6.8213E-06
  6.4560E+01  5.0000E-01     1.4407E-04  1.4390E-04 -7.0335E-06
  6.4620E+01  5.0000E-01     1.4577E-04  1.4559E-04 -7.2549E-06
  6.4680E+01  5.0000E-01     1.4754E-04  1.4735E-04 -7.4911E-06
  6.4740E+01  5.0000E-01     1.4935E-04  1.4915E-04 -7.7280E-06
  6.4800E+01  5.0000E-01     1.5122E-04  1.5101E-04 -7.9862E-06
  6.4860E+01  5.0000E-01     1.5316E-04  1.5294E-04 -8.2446E-06
  6.4920E+01  5.0000E-01     1.5516E-04  1.5492E-04 -8.5145E-06
  6.4980E+01  5.0000E-01     1.5723E-04  1.5698E-04 -8.8021E-06
  6.5040E+01  5.0000E-01     1.5936E-04  1.5910E-04 -9.0900E-06
  6.5100E+01  5.0000E-01     1.6157E-04  1.6129E-04 -9.4033E-06
  6.5160E+01  5.0000E-01     1.6385E-04  1.6357E-04 -9.7175E-06
  6.5220E+01  5.0000E-01     1.6621E-04  1.6590E-04 -1.0045E-05
  6.5280E+01  5.0000E-01     1.6865E-04  1.6833E-04 -1.0393E-05
  6.5340E+01  5.0000E-01     1.7118E-04  1.7084E-04 -1.0742E-05
  6.5400E+01  5.0000E-01     1.7378E-04  1.7343E-04 -1.1121E-05
  6.5460E+01  5.0000E-01     1.7649E-04  1.7612E-04 -1.1501E-05
  6.5520E+01  5.0000E-01     1.7928E-04  1.7888E-04 -1.1896E-05
  6.5580E+01  5.0000E-01     1.8218E-04  1.8176E-04 -1.2318E-05
  6.5640E+01  5.0000E-01     1.8517E-04  1.8473E-04 -1.2739E-05
  6.5700E+01  5.0000E-01     1.8827E-04  1.8780E-04 -1.3197E-05
  6.5760E+01  5.0000E-01     1.9148E-04  1.9100E-04 -1.3655E-05
  6.5820E+01  5.0000E-01     1.9480E-04  1.9428E-04 -1.4132E-05
  6.5880E+01  5.0000E-01     1.9824E-04  1.9770E-04 -1.4639E-05
  6.5940E+01  5.0000E-01     2.0180E-04  2.0123E-04 -1.5146E-05
  6.6000E+01  5.0000E-01     2.0549E-04  2.0489E-04 -1.5698E-05
  6.6060E+01  5.0000E-01     2.0931E-04  2.0868E-04 -1.6250E-05
  6.6120E+01  5.0000E-01     2.1326E-04  2.1259E-04 -1.6824E-05
  6.6180E+01  5.0000E-01     2.1737E-04  2.1667E-04 -1.7435E-05
  6.6240E+01  5.0000E-01     2.2161E-04  2.2087E-04 -1.8046E-05
  6.6300E+01  5.0000E-01     2.2600E-04  2.2522E-04 -1.8709E-05
  6.6360E+01  5.0000E-01     2.3057E-04  2.2975E-04 -1.9371E-05
  6.6420E+01  5.0000E-01     2.3527E-04  2.3441E-04 -2.0062E-05
  6.6480E+01  5.0000E-01     2.4017E-04  2.3927E-04 -2.0797E-05
  6.6540E+01  5.0000E-01     2.4523E-04  2.4428E-04 -2.1530E-05
  6.6600E+01  5.0000E-01     2.5048E-04  2.4948E-04 -2.2328E-05
  6.6660E+01  5.0000E-01     2.5593E-04  2.5488E-04 -2.3125E-05
  6.6720E+01  5.0000E-01     2.6155E-04  2.6045E-04 -2.3954E-05
  6.6780E+01  5.0000E-01     2.6741E-04  2.6625E-04 -2.4836E-05
  6.6840E+01  5.0000E-01     2.7345E-04  2.7224E-04 -2.5717E-05
  6.6900E+01  5.0000E-01     2.7972E-04  2.7844E-04 -2.6674E-05
  6.6960E+01  5.0000E-01     2.8623E-04  2.8490E-04 -2.7630E-05
  6.7020E+01  5.0000E-01     2.9295E-04  2.9155E-04 -2.8626E-05
  6.7080E+01  5.0000E-01     2.9995E-04  2.9848E-04 -2.9685E-05
  6.7140E+01  5.0000E-01     3.0718E-04  3.0564E-04 -3.0744E-05
  6.7200E+01  5.0000E-01     3.1468E-04  3.1306E-04 -3.1894E-05
  6.7260E+01  5.0000E-01     3.2247E-04  3.2077E-04 -3.3042E-05
  6.7320E+01  5.0000E-01     3.3051E-04  3.2873E-04 -3.4236E-05
  6.7380E+01  5.0000E-01     3.3889E-04  3.3702E-04 -3.5510E-05
  6.7440E+01  5.0000E-01     3.4753E-04  3.4558E-04 -3.6781E-05
  6.7500E+01  5.0000E-01     3.5651E-04  3.5446E-04 -3.8161E-05
  6.7560E+01  5.0000E-01     3.6584E-04  3.6369E-04 -3.9540E-05
  6.7620E+01  5.0000E-01     3.7546E-04  3.7321E-04 -4.0974E-05
  6.7680E+01  5.0000E-01     3.8548E-04  3.8313E-04 -4.2503E-05
  6.7740E+01  5.0000E-01     3.9584E-04  3.9338E-04 -4.4029E-05
  6.7800E+01  5.0000E-01     4.0658E-04  4.0401E-04 -4.5688E-05
  6.7860E+01  5.0000E-01     4.1775E-04  4.1506E-04 -4.7347E-05
  6.7920E+01  5.0000E-01     4.2927E-04  4.2646E-04 -4.9071E-05
  6.7980E+01  5.0000E-01     4.4129E-04  4.3834E-04 -5.0912E-05
  6.8040E+01  5.0000E-01     4.5369E-04  4.5061E-04 -5.2746E-05
  6.8100E+01  5.0000E-01     4.6656E-04  4.6334E-04 -5.4738E-05
  6.8160E+01  5.0000E-01     4.7995E-04  4.7659E-04 -5.6732E-05
  6.8220E+01  5.0000E-01     4.9376E-04  4.9024E-04 -5.8807E-05
  6.8280E+01  5.0000E-01     5.0816E-04  5.0448E-04 -6.1021E-05
  6.8340E+01  5.0000E-01     5.2303E-04  5.1919E-04 -6.3230E-05
  6.8400E+01  5.0000E-01     5.3846E-04  5.3444E-04 -6.5630E-05
  6.8460E+01  5.0000E-01     5.5451E-04  5.5032E-04 -6.8032E-05
  6.8520E+01  5.0000E-01     5.7107E-04  5.6670E-04 -7.0532E-05
  6.8580E+01  5.0000E-01     5.8835E-04  5.8377E-04 -7.3200E-05
  6.8640E+01  5.0000E-01     6.0618E-04  6.0142E-04 -7.5863E-05
  6.8700E+01  5.0000E-01     6.2471E-04  6.1972E-04 -7.8760E-05
  6.8760E+01  5.0000E-01     6.4397E-04  6.3877E-04 -8.1655E-05
  6.8820E+01  5.0000E-01     6.6385E-04  6.5843E-04 -8.4670E-05
  6.8880E+01  5.0000E-01     6.8459E-04  6.7893E-04 -8.7892E-05
  6.8940E+01  5.0000E-01     7.0601E-04  7.0011E-04 -9.1108E-05
